time,lat,lon,value
1246986198,37.890098,-122.271027,0.016
1246986199,37.890098,-122.270977,0.015
1246986200,37.890102,-122.270927,0.014
1246986201,37.890103,-122.270877,0.017
1246986202,37.890108,-122.270825,0.013
1246986203,37.890123,-122.270777,0.013
1246986204,37.890127,-122.270732,0.016
1246986205,37.890125,-122.270685,0.012
1246986206,37.890118,-122.270637,0.016
1246986207,37.890113,-122.270588,0.014
1246986208,37.890108,-122.270542,0.015
1246986209,37.890103,-122.270495,0.017
1246986210,37.890103,-122.270450,0.013
1246986211,37.890100,-122.270407,0.012
1246986212,37.890093,-122.270363,0.016
1246986213,37.890085,-122.270320,0.015
1246986214,37.890078,-122.270277,0.014
1246986215,37.890068,-122.270235,0.014
1246986216,37.890043,-122.270178,0.018
1246986217,37.890025,-122.270135,0.011
1246986218,37.890008,-122.270100,0.013
1246986219,37.889988,-122.270063,0.014
1246986220,37.889963,-122.270027,0.014
1246986221,37.889933,-122.269987,0.014
1246986222,37.889913,-122.269948,0.016
1246986223,37.889898,-122.269908,0.015
1246986224,37.889880,-122.269872,0.015
1246986225,37.889872,-122.269837,0.016
1246986226,37.889860,-122.269800,0.012
1246986227,37.889838,-122.269767,0.014
1246986228,37.889818,-122.269730,0.016
1246986229,37.889815,-122.269690,0.013
1246986230,37.889792,-122.269652,0.015
1246986231,37.889760,-122.269603,0.011
1246986232,37.889730,-122.269558,0.015
1246986233,37.889705,-122.269518,0.014
1246986234,37.889692,-122.269483,0.014
1246986235,37.889690,-122.269450,0.015
1246986236,37.889685,-122.269415,0.015
1246986237,37.889677,-122.269382,0.018
1246986238,37.889665,-122.269350,0.012
1246986239,37.889642,-122.269317,0.013
1246986240,37.889617,-122.269287,0.014
1246986241,37.889593,-122.269255,0.013
1246986242,37.889573,-122.269218,0.016
1246986243,37.889555,-122.269190,0.014
1246986244,37.889530,-122.269160,0.015
1246986245,37.889507,-122.269127,0.016
1246986246,37.889487,-122.269095,0.013
1246986247,37.889472,-122.269062,0.014
1246986248,37.889457,-122.269028,0.012
1246986249,37.889447,-122.268993,0.014
1246986250,37.889437,-122.268958,0.015
1246986251,37.889428,-122.268923,0.013
1246986252,37.889413,-122.268888,0.014
1246986253,37.889405,-122.268853,0.016
1246986254,37.889392,-122.268818,0.016
1246986255,37.889377,-122.268783,0.012
1246986256,37.889355,-122.268748,0.011
1246986257,37.889333,-122.268713,0.016
1246986258,37.889317,-122.268677,0.011
1246986259,37.889297,-122.268640,0.011
1246986260,37.889277,-122.268600,0.019
1246986261,37.889257,-122.268560,0.014
1246986262,37.889235,-122.268515,0.014
1246986263,37.889215,-122.268478,0.014
1246986264,37.889197,-122.268442,0.014
1246986265,37.889177,-122.268405,0.014
1246986266,37.889163,-122.268372,0.012
1246986267,37.889148,-122.268337,0.012
1246986268,37.889137,-122.268302,0.015
1246986269,37.889128,-122.268265,0.012
1246986270,37.889118,-122.268230,0.011
1246986271,37.889097,-122.268193,0.011
1246986272,37.889075,-122.268153,0.015
1246986273,37.889063,-122.268113,0.015
1246986274,37.889045,-122.268077,0.015
1246986275,37.889030,-122.268042,0.015
1246986276,37.889017,-122.268007,0.013
1246986277,37.889013,-122.267975,0.014
1246986278,37.888993,-122.267942,0.013
1246986279,37.888968,-122.267907,0.014
1246986280,37.888937,-122.267870,0.017
1246986281,37.888917,-122.267837,0.017
1246986282,37.888913,-122.267810,0.014
1246986283,37.888898,-122.267783,0.015
1246986284,37.888877,-122.267755,0.014
1246986285,37.888840,-122.267742,0.016
1246986286,37.888793,-122.267740,0.015
1246986287,37.888757,-122.267753,0.012
1246986288,37.888713,-122.267772,0.017
1246986289,37.888672,-122.267805,0.012
1246986290,37.888632,-122.267850,0.010
1246986291,37.888597,-122.267903,0.015
1246986292,37.888565,-122.267962,0.014
1246986293,37.888533,-122.268018,0.014
1246986294,37.888503,-122.268073,0.014
1246986295,37.888477,-122.268130,0.014
1246986296,37.888447,-122.268180,0.013
1246986297,37.888417,-122.268222,0.015
1246986298,37.888385,-122.268257,0.013
1246986299,37.888357,-122.268285,0.018
1246986300,37.888320,-122.268305,0.016
1246986301,37.888283,-122.268325,0.019
1246986302,37.888245,-122.268338,0.017
1246986303,37.888198,-122.268342,0.013
1246986304,37.888148,-122.268348,0.014
1246986305,37.888095,-122.268345,0.009
1246986306,37.888040,-122.268340,0.013
1246986307,37.887993,-122.268330,0.011
1246986308,37.887942,-122.268310,0.013
1246986309,37.887892,-122.268285,0.013
1246986310,37.887845,-122.268248,0.015
1246986311,37.887805,-122.268207,0.016
1246986312,37.887775,-122.268162,0.018
1246986313,37.887743,-122.268112,0.015
1246986314,37.887718,-122.268062,0.016
1246986315,37.887683,-122.268015,0.015
1246986316,37.887643,-122.267975,0.014
1246986317,37.887598,-122.267943,0.013
1246986318,37.887545,-122.267918,0.011
1246986319,37.887490,-122.267898,0.017
1246986320,37.887432,-122.267887,0.013
1246986321,37.887373,-122.267880,0.013
1246986322,37.887318,-122.267880,0.012
1246986323,37.887265,-122.267875,0.016
1246986324,37.887212,-122.267868,0.014
1246986325,37.887162,-122.267858,0.015
1246986326,37.887112,-122.267850,0.015
1246986327,37.887063,-122.267842,0.013
1246986328,37.887018,-122.267833,0.013
1246986329,37.886967,-122.267828,0.012
1246986330,37.886913,-122.267822,0.016
1246986331,37.886862,-122.267812,0.015
1246986332,37.886810,-122.267800,0.010
1246986333,37.886758,-122.267792,0.015
1246986334,37.886705,-122.267785,0.012
1246986335,37.886655,-122.267780,0.015
1246986336,37.886607,-122.267773,0.013
1246986337,37.886562,-122.267765,0.015
1246986338,37.886522,-122.267760,0.015
1246986339,37.886478,-122.267753,0.013
1246986340,37.886428,-122.267745,0.013
1246986341,37.886382,-122.267740,0.014
1246986342,37.886340,-122.267738,0.013
1246986343,37.886312,-122.267747,0.013
1246986344,37.886288,-122.267752,0.015
1246986345,37.886257,-122.267750,0.016
1246986346,37.886217,-122.267742,0.014
1246986347,37.886173,-122.267735,0.014
1246986348,37.886132,-122.267730,0.016
1246986349,37.886092,-122.267725,0.017
1246986350,37.886048,-122.267715,0.011
1246986351,37.886003,-122.267708,0.013
1246986352,37.885957,-122.267698,0.015
1246986353,37.885913,-122.267690,0.013
1246986354,37.885867,-122.267682,0.014
1246986355,37.885818,-122.267675,0.013
1246986356,37.885773,-122.267670,0.015
1246986357,37.885723,-122.267658,0.014
1246986358,37.885663,-122.267645,0.015
1246986359,37.885605,-122.267637,0.012
1246986360,37.885537,-122.267625,0.014
1246986361,37.885467,-122.267615,0.014
1246986362,37.885390,-122.267598,0.012
1246986363,37.885303,-122.267580,0.013
1246986364,37.885210,-122.267568,0.017
1246986365,37.885107,-122.267557,0.013
1246986366,37.884992,-122.267545,0.014
1246986367,37.884875,-122.267533,0.014
1246986368,37.884758,-122.267525,0.013
1246986369,37.884643,-122.267517,0.018
1246986370,37.884533,-122.267517,0.012
1246986371,37.884425,-122.267517,0.013
1246986372,37.884315,-122.267532,0.014
1246986373,37.884215,-122.267567,0.016
1246986374,37.884117,-122.267592,0.013
1246986375,37.884022,-122.267602,0.015
1246986376,37.883932,-122.267598,0.015
1246986377,37.883845,-122.267583,0.016
1246986378,37.883762,-122.267552,0.012
1246986379,37.883687,-122.267510,0.015
1246986380,37.883613,-122.267457,0.015
1246986381,37.883540,-122.267412,0.012
1246986382,37.883462,-122.267385,0.008
1246986383,37.883378,-122.267368,0.016
1246986384,37.883293,-122.267355,0.015
1246986385,37.883212,-122.267347,0.013
1246986386,37.883132,-122.267337,0.012
1246986387,37.883050,-122.267332,0.016
1246986388,37.882968,-122.267325,0.013
1246986389,37.882887,-122.267318,0.015
1246986390,37.882807,-122.267308,0.013
1246986391,37.882730,-122.267298,0.015
1246986392,37.882655,-122.267292,0.015
1246986393,37.882578,-122.267285,0.014
1246986394,37.882503,-122.267278,0.018
1246986395,37.882430,-122.267268,0.015
1246986396,37.882357,-122.267260,0.014
1246986397,37.882287,-122.267255,0.019
1246986398,37.882215,-122.267248,0.013
1246986399,37.882143,-122.267245,0.011
1246986400,37.882077,-122.267242,0.015
1246986401,37.882012,-122.267232,0.014
1246986402,37.881950,-122.267222,0.016
1246986403,37.881882,-122.267207,0.015
1246986404,37.881817,-122.267202,0.016
1246986405,37.881752,-122.267193,0.014
1246986406,37.881692,-122.267185,0.012
1246986407,37.881630,-122.267172,0.016
1246986408,37.881573,-122.267162,0.014
1246986409,37.881518,-122.267152,0.012
1246986410,37.881462,-122.267137,0.013
1246986411,37.881407,-122.267128,0.012
1246986412,37.881350,-122.267123,0.013
1246986413,37.881303,-122.267118,0.013
1246986414,37.881258,-122.267108,0.012
1246986415,37.881208,-122.267097,0.013
1246986416,37.881155,-122.267088,0.012
1246986417,37.881098,-122.267083,0.012
1246986418,37.881043,-122.267078,0.012
1246986419,37.880990,-122.267075,0.016
1246986420,37.880942,-122.267072,0.013
1246986421,37.880890,-122.267067,0.008
1246986422,37.880838,-122.267063,0.014
1246986423,37.880785,-122.267060,0.015
1246986424,37.880733,-122.267057,0.015
1246986425,37.880693,-122.267057,0.013
1246986426,37.880662,-122.267053,0.012
1246986427,37.880637,-122.267047,0.013
1246986428,37.880618,-122.267045,0.016
1246986429,37.880602,-122.267045,0.014
1246986430,37.880582,-122.267045,0.015
1246986431,37.880553,-122.267040,0.017
1246986432,37.880523,-122.267033,0.016
1246986433,37.880492,-122.267032,0.018
1246986434,37.880462,-122.267027,0.014
1246986435,37.880438,-122.267025,0.014
1246986436,37.880408,-122.267018,0.014
1246986437,37.880367,-122.267003,0.015
1246986438,37.880317,-122.266988,0.016
1246986439,37.880257,-122.266977,0.017
1246986440,37.880213,-122.266968,0.014
1246986441,37.880173,-122.266962,0.016
1246986442,37.880125,-122.266950,0.017
1246986443,37.880075,-122.266945,0.014
1246986444,37.880032,-122.266947,0.014
1246986445,37.879985,-122.266935,0.013
1246986446,37.879928,-122.266923,0.016
1246986447,37.879877,-122.266920,0.012
1246986448,37.879825,-122.266915,0.013
1246986449,37.879782,-122.266913,0.016
1246986450,37.879743,-122.266908,0.016
1246986451,37.879700,-122.266905,0.017
1246986452,37.879657,-122.266900,0.011
1246986453,37.879612,-122.266888,0.016
1246986454,37.879565,-122.266877,0.014
1246986455,37.879520,-122.266875,0.015
1246986456,37.879478,-122.266875,0.016
1246986457,37.879442,-122.266877,0.013
1246986458,37.879393,-122.266875,0.015
1246986459,37.879338,-122.266873,0.013
1246986460,37.879287,-122.266867,0.014
1246986461,37.879215,-122.266895,0.014
1246986462,37.879150,-122.266903,0.014
1246986463,37.879090,-122.266882,0.015
1246986464,37.879027,-122.266875,0.018
1246986465,37.878975,-122.266870,0.015
1246986466,37.878935,-122.266870,0.012
1246986467,37.878895,-122.266868,0.014
1246986468,37.878858,-122.266863,0.015
1246986469,37.878830,-122.266863,0.016
1246986470,37.878805,-122.266855,0.014
1246986471,37.878788,-122.266847,0.012
1246986472,37.878783,-122.266842,0.013
1246986473,37.878780,-122.266840,0.013
1246986474,37.878775,-122.266837,0.014
1246986475,37.878770,-122.266838,0.015
1246986476,37.878767,-122.266837,0.015
1246986477,37.878760,-122.266835,0.014
1246986478,37.878755,-122.266833,0.017
1246986479,37.878755,-122.266832,0.015
1246986480,37.878755,-122.266830,0.011
1246986481,37.878753,-122.266828,0.011
1246986482,37.878755,-122.266830,0.014
1246986483,37.878755,-122.266833,0.018
1246986484,37.878758,-122.266835,0.013
1246986485,37.878760,-122.266835,0.013
1246986486,37.878762,-122.266835,0.017
1246986487,37.878763,-122.266832,0.025
1246986488,37.878763,-122.266830,0.016
1246986489,37.878767,-122.266832,0.021
1246986490,37.878770,-122.266835,0.017
1246986491,37.878765,-122.266837,0.017
1246986492,37.878753,-122.266837,0.015
1246986493,37.878742,-122.266828,0.019
1246986494,37.878717,-122.266823,0.015
1246986495,37.878688,-122.266820,0.014
1246986496,37.878650,-122.266818,0.013
1246986497,37.878608,-122.266810,0.015
1246986498,37.878563,-122.266803,0.018
1246986499,37.878517,-122.266797,0.013
1246986500,37.878463,-122.266790,0.013
1246986501,37.878403,-122.266778,0.017
1246986502,37.878345,-122.266762,0.014
1246986503,37.878288,-122.266747,0.015
1246986504,37.878225,-122.266743,0.015
1246986505,37.878172,-122.266730,0.015
1246986506,37.878115,-122.266727,0.017
1246986507,37.878055,-122.266728,0.015
1246986508,37.877992,-122.266728,0.017
1246986509,37.877920,-122.266720,0.019
1246986510,37.877857,-122.266713,0.016
1246986511,37.877793,-122.266695,0.016
1246986512,37.877725,-122.266692,0.013
1246986513,37.877663,-122.266683,0.014
1246986514,37.877597,-122.266670,0.015
1246986515,37.877532,-122.266658,0.017
1246986516,37.877472,-122.266658,0.016
1246986517,37.877408,-122.266648,0.013
1246986518,37.877338,-122.266642,0.012
1246986519,37.877268,-122.266642,0.015
1246986520,37.877215,-122.266642,0.015
1246986521,37.877172,-122.266642,0.018
1246986522,37.877115,-122.266643,0.015
1246986523,37.877067,-122.266645,0.013
1246986524,37.877005,-122.266645,0.016
1246986525,37.876947,-122.266643,0.016
1246986526,37.876890,-122.266638,0.015
1246986527,37.876838,-122.266638,0.014
1246986528,37.876780,-122.266638,0.014
1246986529,37.876723,-122.266633,0.015
1246986530,37.876667,-122.266630,0.014
1246986531,37.876618,-122.266625,0.015
1246986532,37.876573,-122.266625,0.014
1246986533,37.876532,-122.266623,0.016
1246986534,37.876495,-122.266620,0.012
1246986535,37.876447,-122.266615,0.014
1246986536,37.876397,-122.266607,0.014
1246986537,37.876350,-122.266602,0.016
1246986538,37.876290,-122.266588,0.012
1246986539,37.876225,-122.266577,0.013
1246986540,37.876173,-122.266568,0.017
1246986541,37.876120,-122.266562,0.013
1246986542,37.876073,-122.266558,0.013
1246986543,37.876022,-122.266557,0.015
1246986544,37.875968,-122.266553,0.016
1246986545,37.875920,-122.266552,0.016
1246986546,37.875865,-122.266548,0.016
1246986547,37.875812,-122.266542,0.014
1246986548,37.875753,-122.266533,0.016
1246986549,37.875700,-122.266527,0.012
1246986550,37.875652,-122.266520,0.015
1246986551,37.875607,-122.266510,0.014
1246986552,37.875567,-122.266495,0.016
1246986553,37.875517,-122.266485,0.013
1246986554,37.875460,-122.266478,0.015
1246986555,37.875402,-122.266475,0.015
1246986556,37.875338,-122.266473,0.014
1246986557,37.875275,-122.266467,0.013
1246986558,37.875215,-122.266462,0.014
1246986559,37.875153,-122.266462,0.016
1246986560,37.875097,-122.266455,0.016
1246986561,37.875042,-122.266453,0.013
1246986562,37.874990,-122.266450,0.012
1246986563,37.874940,-122.266442,0.017
1246986564,37.874895,-122.266430,0.015
1246986565,37.874842,-122.266413,0.014
1246986566,37.874792,-122.266402,0.015
1246986567,37.874747,-122.266398,0.016
1246986568,37.874755,-122.266437,0.013
1246986569,37.874713,-122.266400,0.017
1246986570,37.874648,-122.266380,0.016
1246986571,37.874573,-122.266392,0.018
1246986572,37.874502,-122.266387,0.015
1246986573,37.874492,-122.266370,0.016
1246986574,37.874452,-122.266365,0.016
1246986575,37.874417,-122.266357,0.016
1246986576,37.874385,-122.266365,0.017
1246986577,37.874365,-122.266363,0.013
1246986578,37.874348,-122.266362,0.014
1246986579,37.874337,-122.266360,0.015
1246986580,37.874328,-122.266358,0.016
1246986581,37.874328,-122.266357,0.014
1246986582,37.874328,-122.266348,0.016
1246986583,37.874328,-122.266337,0.014
1246986584,37.874330,-122.266323,0.016
1246986585,37.874332,-122.266310,0.014
1246986586,37.874330,-122.266300,0.013
1246986587,37.874332,-122.266297,0.016
1246986588,37.874323,-122.266303,0.015
1246986589,37.874323,-122.266302,0.019
1246986590,37.874323,-122.266305,0.015
1246986591,37.874322,-122.266308,0.016
1246986592,37.874320,-122.266312,0.014
1246986593,37.874318,-122.266318,0.016
1246986594,37.874330,-122.266320,0.014
1246986595,37.874340,-122.266322,0.016
1246986596,37.874343,-122.266322,0.017
1246986597,37.874343,-122.266322,0.012
1246986598,37.874342,-122.266320,0.018
1246986599,37.874347,-122.266320,0.013
1246986600,37.874340,-122.266318,0.016
1246986601,37.874342,-122.266317,0.015
1246986602,37.874348,-122.266322,0.013
1246986603,37.874355,-122.266327,0.016
1246986604,37.874363,-122.266332,0.018
1246986605,37.874372,-122.266337,0.014
1246986606,37.874388,-122.266335,0.015
1246986607,37.874397,-122.266337,0.019
1246986608,37.874387,-122.266337,0.015
1246986609,37.874363,-122.266340,0.017
1246986610,37.874335,-122.266343,0.015
1246986611,37.874295,-122.266345,0.019
1246986612,37.874252,-122.266335,0.018
1246986613,37.874207,-122.266330,0.016
1246986614,37.874158,-122.266322,0.016
1246986615,37.874110,-122.266307,0.017
1246986616,37.874058,-122.266298,0.017
1246986617,37.874010,-122.266282,0.018
1246986618,37.873957,-122.266277,0.017
1246986619,37.873902,-122.266268,0.016
1246986620,37.873848,-122.266258,0.016
1246986621,37.873792,-122.266250,0.016
1246986622,37.873735,-122.266243,0.015
1246986623,37.873675,-122.266237,0.015
1246986624,37.873613,-122.266228,0.013
1246986625,37.873553,-122.266217,0.015
1246986626,37.873495,-122.266207,0.016
1246986627,37.873447,-122.266185,0.014
1246986628,37.873390,-122.266165,0.015
1246986629,37.873335,-122.266153,0.016
1246986630,37.873280,-122.266150,0.014
1246986631,37.873222,-122.266142,0.015
1246986632,37.873165,-122.266135,0.014
1246986633,37.873107,-122.266128,0.013
1246986634,37.873047,-122.266122,0.017
1246986635,37.872995,-122.266108,0.017
1246986636,37.872933,-122.266100,0.015
1246986637,37.872863,-122.266098,0.018
1246986638,37.872792,-122.266100,0.015
1246986639,37.872725,-122.266102,0.013
1246986640,37.872668,-122.266103,0.014
1246986641,37.872617,-122.266105,0.015
1246986642,37.872573,-122.266108,0.018
1246986643,37.872538,-122.266118,0.015
1246986644,37.872517,-122.266135,0.017
1246986645,37.872508,-122.266158,0.017
1246986646,37.872505,-122.266192,0.016
1246986647,37.872493,-122.266237,0.013
1246986648,37.872477,-122.266290,0.018
1246986649,37.872470,-122.266360,0.016
1246986650,37.872463,-122.266433,0.019
1246986651,37.872468,-122.266525,0.017
1246986652,37.872430,-122.266643,0.016
1246986653,37.872400,-122.266742,0.017
1246986654,37.872415,-122.266808,0.018
1246986655,37.872418,-122.266878,0.014
1246986656,37.872418,-122.266948,0.017
1246986657,37.872413,-122.267023,0.016
1246986658,37.872407,-122.267092,0.015
1246986659,37.872395,-122.267140,0.015
1246986660,37.872372,-122.267205,0.015
1246986661,37.872352,-122.267262,0.017
1246986662,37.872330,-122.267320,0.017
1246986663,37.872305,-122.267392,0.013
1246986664,37.872290,-122.267460,0.017
1246986665,37.872268,-122.267528,0.015
1246986666,37.872252,-122.267563,0.014
1246986667,37.872233,-122.267602,0.018
1246986668,37.872218,-122.267632,0.020
1246986669,37.872223,-122.267655,0.018
1246986670,37.872220,-122.267697,0.015
1246986671,37.872218,-122.267743,0.019
1246986672,37.872217,-122.267793,0.019
1246986673,37.872205,-122.267858,0.021
1246986674,37.872193,-122.267930,0.017
1246986675,37.872178,-122.268000,0.018
1246986676,37.872228,-122.268063,0.019
1246986677,37.872227,-122.268103,0.019
1246986678,37.872247,-122.268147,0.017
1246986679,37.872235,-122.268168,0.016
1246986680,37.872225,-122.268187,0.016
1246986681,37.872213,-122.268205,0.015
1246986682,37.872235,-122.268212,0.020
1246986683,37.872240,-122.268220,0.017
1246986684,37.872242,-122.268227,0.027
1246986685,37.872245,-122.268230,0.024
1246986686,37.872248,-122.268232,0.020
1246986687,37.872243,-122.268227,0.022
1246986688,37.872240,-122.268222,0.019
1246986689,37.872245,-122.268218,0.019
1246986690,37.872250,-122.268215,0.019
1246986691,37.872252,-122.268208,0.021
1246986692,37.872255,-122.268203,0.021
1246986693,37.872253,-122.268193,0.016
1246986694,37.872252,-122.268185,0.020
1246986695,37.872253,-122.268183,0.018
1246986696,37.872252,-122.268182,0.021
1246986697,37.872245,-122.268180,0.020
1246986698,37.872242,-122.268177,0.019
1246986699,37.872240,-122.268177,0.016
1246986700,37.872237,-122.268177,0.018
1246986701,37.872237,-122.268177,0.018
1246986702,37.872233,-122.268173,0.016
1246986703,37.872232,-122.268173,0.016
1246986704,37.872230,-122.268173,0.017
1246986705,37.872228,-122.268175,0.016
1246986706,37.872227,-122.268175,0.017
1246986707,37.872228,-122.268173,0.018
1246986708,37.872223,-122.268170,0.021
1246986709,37.872225,-122.268168,0.022
1246986710,37.872220,-122.268177,0.018
1246986711,37.872217,-122.268187,0.013
1246986712,37.872215,-122.268188,0.015
1246986713,37.872215,-122.268195,0.019
1246986714,37.872207,-122.268202,0.015
1246986715,37.872207,-122.268213,0.015
1246986716,37.872198,-122.268215,0.016
1246986717,37.872195,-122.268220,0.018
1246986718,37.872195,-122.268223,0.020
1246986719,37.872200,-122.268227,0.017
1246986720,37.872203,-122.268235,0.018
1246986721,37.872203,-122.268245,0.017
1246986722,37.872203,-122.268260,0.015
1246986723,37.872202,-122.268283,0.016
1246986724,37.872198,-122.268310,0.020
1246986725,37.872193,-122.268342,0.021
1246986726,37.872178,-122.268373,0.023
1246986727,37.872158,-122.268398,0.018
1246986728,37.872130,-122.268410,0.015
1246986729,37.872085,-122.268398,0.019
1246986730,37.872037,-122.268385,0.014
1246986731,37.871982,-122.268370,0.016
1246986732,37.871927,-122.268357,0.015
1246986733,37.871873,-122.268340,0.014
1246986734,37.871818,-122.268310,0.013
1246986735,37.871762,-122.268283,0.013
1246986736,37.871713,-122.268263,0.015
1246986737,37.871660,-122.268245,0.013
1246986738,37.871613,-122.268233,0.015
1246986739,37.871562,-122.268218,0.014
1246986740,37.871507,-122.268208,0.016
1246986741,37.871453,-122.268200,0.014
1246986742,37.871403,-122.268183,0.014
1246986743,37.871362,-122.268172,0.015
1246986744,37.871328,-122.268165,0.014
1246986745,37.871303,-122.268157,0.016
1246986746,37.871285,-122.268150,0.015
1246986747,37.871268,-122.268142,0.015
1246986748,37.871257,-122.268132,0.016
1246986749,37.871243,-122.268123,0.016
1246986750,37.871242,-122.268117,0.018
1246986751,37.871242,-122.268117,0.016
1246986752,37.871242,-122.268117,0.013
1246986753,37.871242,-122.268117,0.017
1246986754,37.871242,-122.268117,0.016
1246986755,37.871242,-122.268117,0.016
1246986756,37.871242,-122.268117,0.017
1246986757,37.871242,-122.268117,0.013
1246986758,37.871242,-122.268117,0.016
1246986759,37.871242,-122.268117,0.019
1246986760,37.871242,-122.268117,0.014
1246986761,37.871242,-122.268117,0.016
1246986762,37.871242,-122.268117,0.017
1246986763,37.871242,-122.268117,0.016
1246986764,37.871242,-122.268117,0.014
1246986765,37.871242,-122.268117,0.015
1246986766,37.871242,-122.268117,0.018
1246986767,37.871242,-122.268117,0.021
1246986768,37.871242,-122.268117,0.021
1246986769,37.871242,-122.268117,0.017
1246986770,37.871242,-122.268117,0.017
1246986771,37.871242,-122.268117,0.020
1246986772,37.871242,-122.268117,0.020
1246986773,37.871242,-122.268117,0.024
1246986774,37.871288,-122.268062,0.021
1246986775,37.871270,-122.268053,0.026
1246986776,37.871240,-122.268062,0.019
1246986777,37.871205,-122.268072,0.021
1246986778,37.871163,-122.268075,0.023
1246986779,37.871115,-122.268075,0.015
1246986780,37.871067,-122.268062,0.016
1246986781,37.871013,-122.268050,0.029
1246986782,37.870967,-122.268047,0.024
1246986783,37.870920,-122.268045,0.019
1246986784,37.870870,-122.268032,0.024
1246986785,37.870825,-122.268022,0.021
1246986786,37.870780,-122.268007,0.019
1246986787,37.870737,-122.267992,0.021
1246986788,37.870695,-122.267987,0.025
1246986789,37.870650,-122.267988,0.037
1246986790,37.870607,-122.267982,0.048
1246986791,37.870562,-122.267982,0.044
1246986792,37.870515,-122.267978,0.052
1246986793,37.870470,-122.267958,0.032
1246986794,37.870437,-122.267938,0.033
1246986795,37.870403,-122.267917,0.034
1246986796,37.870367,-122.267898,0.051
1246986797,37.870337,-122.267887,0.033
1246986798,37.870315,-122.267887,0.030
1246986799,37.870300,-122.267893,0.027
1246986800,37.870277,-122.267903,0.020
1246986801,37.870245,-122.267910,0.028
1246986802,37.870212,-122.267915,0.031
1246986803,37.870183,-122.267918,0.034
1246986804,37.870165,-122.267930,0.041
1246986805,37.870152,-122.267945,0.046
1246986806,37.870142,-122.267965,0.041
1246986807,37.870133,-122.267990,0.040
1246986808,37.870127,-122.268017,0.040
1246986809,37.870128,-122.268042,0.037
1246986810,37.870133,-122.268067,0.020
1246986811,37.870142,-122.268090,0.015
1246986812,37.870145,-122.268105,0.017
1246986813,37.870145,-122.268105,0.018
1246986814,37.870145,-122.268105,0.014
1246986815,37.870145,-122.268105,0.020
1246986816,37.870138,-122.268188,0.017
1246986817,37.870135,-122.268215,0.017
1246986818,37.870127,-122.268233,0.016
1246986819,37.870115,-122.268263,0.017
1246986820,37.870100,-122.268293,0.015
1246986821,37.870095,-122.268322,0.014
1246986822,37.870093,-122.268348,0.017
1246986823,37.870092,-122.268380,0.015
1246986824,37.870098,-122.268408,0.017
1246986825,37.870103,-122.268428,0.015
1246986826,37.870113,-122.268440,0.016
1246986827,37.870120,-122.268463,0.013
1246986828,37.870120,-122.268463,0.015
1246986829,37.870120,-122.268463,0.016
1246986830,37.870120,-122.268463,0.018
1246986831,37.870120,-122.268463,0.018
1246986832,37.870120,-122.268463,0.021
1246986833,37.870120,-122.268463,0.017
1246986834,37.870120,-122.268463,0.019
1246986835,37.870120,-122.268463,0.024
1246986836,37.870120,-122.268463,0.022
1246986837,37.870120,-122.268463,0.019
1246986838,37.870120,-122.268463,0.022
1246986839,37.870120,-122.268463,0.020
1246986840,37.870120,-122.268463,0.018
1246986841,37.870120,-122.268463,0.023
1246986842,37.870120,-122.268463,0.030
1246986843,37.870120,-122.268463,0.035
1246986844,37.870120,-122.268463,0.032
1246986845,37.870120,-122.268463,0.033
1246986846,37.870120,-122.268463,0.032
1246986847,37.870120,-122.268463,0.040
1246986848,37.870120,-122.268463,0.034
1246986849,37.870120,-122.268463,0.040
1246986850,37.870120,-122.268463,0.027
1246986851,37.870120,-122.268463,0.026
1246986852,37.870120,-122.268463,0.035
1246986853,37.870120,-122.268463,0.033
1246986854,37.870120,-122.268463,0.022
1246986855,37.870120,-122.268463,0.028
1246986856,37.870120,-122.268463,0.025
1246986857,37.870120,-122.268463,0.025
1246986858,37.870120,-122.268463,0.030
1246986859,37.870120,-122.268463,0.026
1246986860,37.870268,-122.269072,0.024
1246986861,37.870280,-122.269085,0.026
1246986862,37.870285,-122.269108,0.025
1246986863,37.870290,-122.269142,0.024
1246986864,37.870292,-122.269152,0.023
1246986865,37.870292,-122.269162,0.022
1246986866,37.870292,-122.269162,0.019
1246986867,37.870292,-122.269162,0.019
1246986868,37.870292,-122.269162,0.021
1246986869,37.870292,-122.269162,0.017
1246986870,37.870292,-122.269162,0.017
1246986871,37.870292,-122.269162,0.014
1246986872,37.870292,-122.269162,0.016
1246986873,37.870292,-122.269162,0.016
1246986874,37.870292,-122.269162,0.018
1246986875,37.870292,-122.269162,0.014
1246986876,37.870292,-122.269162,0.018
1246986877,37.870292,-122.269162,0.018
1246986878,None,None,0.019
1246986879,None,None,0.017
1246986880,None,None,0.014
1246986881,None,None,0.016
1246986882,None,None,0.018
1246986883,None,None,0.017
1246986884,None,None,0.016
1246986885,None,None,0.017
1246986886,None,None,0.016
1246986887,None,None,0.017
1246986888,None,None,0.016
1246986889,None,None,0.013
1246986890,None,None,0.015
1246986891,None,None,0.012
1246986892,None,None,0.013
1246986893,None,None,0.015
1246986894,None,None,0.016
1246986895,None,None,0.016
1246986896,None,None,0.017
1246986897,None,None,0.016
1246986898,None,None,0.017
1246986899,None,None,0.017
1246986900,None,None,0.014
1246986901,None,None,0.015
1246986902,None,None,0.016
1246986903,None,None,0.013
1246986904,None,None,0.015
1246986905,None,None,0.016
1246986906,None,None,0.015
1246986907,None,None,0.016
